"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-10-18","3.6",,"1.8","0.0","0.0","8.9","11.7","6.7","  180","   80","7.6","11.2"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-10-19","6.4",,"3.3","0.0","0.0","13.9","18.3","11.1","  190","  210","10.7","16.1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-10-20","4.4",,"0.8","0.0","0.0","15.9","18.9","10.0","  200","  190","11.6","19.2"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-10-21","3.0",,"5.1","0.0","0.0","11.1","12.2","8.9","  180","  170","8.1","9.8"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-10-22","3.2",,"0.0","0.0","0.0","10.1","13.9","6.7","  190","  180","6.7","8.9"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-10-23","1.9",,"0.0","0.0","0.0","8.6","11.7","6.1","  130","  160","5.4","8.5"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-10-24","3.4",,"0.0","0.0","0.0","9.0","12.8","7.2","   20","   20","7.2","9.8"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-10-25","4.0",,"0.5","0.0","0.0","9.2","15.0","6.1","  120","  120","8.1","12.1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-10-26","4.4",,"9.7","0.0","0.0","13.3","16.1","11.7","  190","  170","12.5","15.7"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-10-27","6.1",,"17.3","0.0","0.0","12.2","13.9","8.3","  250","  240","10.3","16.1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-10-28","5.6",,"0.3","0.0","0.0","9.8","12.8","8.3","  200","  210","9.4","12.1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-10-29","3.1",,"0.0","0.0","0.0","9.7","12.2","6.7","  230","  230","6.7","8.1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-10-30","3.5",,"5.8","0.0","0.0","8.2","10.6","5.6","  140","  140","8.9","14.8"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-10-31","2.7",,"9.4","0.0","0.0","7.3","10.6","5.0","  120","  100","6.7","11.2"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-01","4.4",,"15.0","0.0","0.0","8.1","10.6","7.2","  120","  120","7.6","11.6"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-02","3.6",,"3.6","0.0","0.0","9.6","11.7","7.2","  270","  270","9.4","13.9"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-03","2.4",,"0.3","0.0","0.0","8.5","11.1","7.2","  200","  200","6.7","8.9"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-04","6.2",,"7.6","0.0","0.0","9.9","12.8","6.7","  230","  240","12.5","18.3"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-05","2.8",,"0.0","0.0","0.0","8.4","11.7","5.6","   20","   40","6.3","8.1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-06","1.6",,"0.0","0.0","0.0","8.1","12.8","5.0","  350","  110","4.0","5.8"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-07","1.6",,"0.0","0.0","0.0","8.1","15.0","3.3","  140","  140","4.5","5.8"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-08","3.1",,"0.0","0.0","0.0","11.3","16.1","7.2","  150","  150","6.3","8.1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-09","1.6",,"1.5","0.0","0.0","10.8","11.7","8.3","  170","  190","4.5","6.3"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-10","2.5",,"8.4","0.0","0.0","9.9","12.8","8.9","  120","  120","8.1","11.2"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-11","5.4",,"18.5","0.0","0.0","10.4","11.1","8.3","  210","  220","9.4","13.9"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-12","5.3",,"3.0","0.0","0.0","9.2","11.7","8.3","  180","  180","9.8","13.4"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-13","4.8",,"11.9","0.0","0.0","10.7","12.8","8.9","  190","  200","9.8","14.8"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-14","5.1",,"5.8","0.0","0.0","9.3","10.0","6.1","  190","  170","10.7","15.2"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-15","1.7",,"1.5","0.0","0.0","6.6","8.9","2.8","  280","  150","4.0","6.3"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-16","3.6",,"5.6","0.0","0.0","4.6","7.8","2.2","  150","  140","7.6","10.3"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-17","7.1",,"0.8","0.0","0.0","7.7","9.4","4.4","  200","  220","10.7","16.1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-18","4.9",,"1.8","0.0","0.0","5.3","6.1","3.9","  210","  200","9.4","14.3"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-19","6.7",,"6.9","0.0","0.0","4.6","8.9","2.2","  120","  120","17.9","25.9"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-20","4.7",,"2.5","0.0","0.0","8.1","12.8","5.6","  120","  120","11.2","16.1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-21","2.5",,"0.3","0.0","0.0","7.9","10.0","5.0","   60","   60","4.5","6.3"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-22","5.8",,"8.1","0.0","0.0","8.8","15.0","6.1","  210","  180","11.6","17.4"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-23","3.8",,"0.0","0.0","0.0","8.4","10.0","5.0","  200","  210","7.2","9.8"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-24","3.3",,"6.6","0.0","0.0","6.7","7.8","5.6","   60","   50","5.8","10.3"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-25","2.1",,"12.4","0.0","0.0","7.1","8.9","6.1","   10","   20","5.4","5.8"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-26","2.1",,"0.0","0.0","0.0","6.7","7.2","5.0","   20","   20","5.4","6.3"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-27","1.4",,"1.3","0.0","0.0","6.1","7.2","2.8","  230","  290","4.0","6.7"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-28","1.5",,"0.0","0.0","0.0","3.6","6.1","0.0","   20","   30","4.5","6.7"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-29","2.2",,"0.0","0.0","0.0","2.8","6.1","1.1","  150","  160","4.5","6.3"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-11-30","2.0",,"0.0","0.0","0.0","3.4","6.7","1.1","  140","  150","4.5","5.8"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-01","2.4",,"0.0","0.0","0.0","4.4","8.9","0.6","   40","   30","5.8","7.6"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-02","1.7"," 1008","0.0","0.0","0.0","2.6","13.3","-1.0","   20","   70","4.0","6.7"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-03","2.1"," 0631","0.0","0.0","0.0","2.2","6.1","-2.1","   40","   30","4.5","6.3"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-04","1.7"," 2012","0.0","0.0","0.0","0.0","3.3","-1.6","  150","  150","6.3","9.4"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-05","1.9"," 1846","0.0","0.0","0.0","2.7","10.6","-1.0","  120","  130","5.4","7.2"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-06","2.2"," 1838","0.0","0.0","0.0","6.6","9.4","2.8","  150","  160","6.3","8.5"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-07","5.7"," 1530","14.0","0.0","0.0","9.1","10.6","6.7","  210","  200","11.2","16.1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-08","3.8"," 0222","1.0","0.0","0.0","7.3","8.3","5.6","  200","  190","8.9","13.0"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-09","2.5"," 1434","0.0","0.0","0.0","6.4","8.9","2.2","   30","  340","5.4","6.7"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-10","2.5"," 1815","0.0","0.0","0.0","3.5","6.7","0.0","   20","   20","6.3","7.6"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-11","1.8"," 2002","0.0","0.0","0.0","4.3","11.1","2.2","   90","   70","5.4","7.6"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-12","2.6"," 0628","0.8","0.0","0.0","6.0","7.8","2.2","  110","  120","5.8","7.6"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-13","4.3"," 1720","13.2","0.0","0.0","6.0","7.8","5.0","  120","  130","9.4","12.1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-14","7.6"," 1152","3.0","0.0","0.0","7.7","10.0","3.9","  190","  190","16.1","21.0"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-15","4.5"," 0108","0.0","0.0","0.0","5.7","8.3","3.9","  200","  200","9.8","13.0"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-16","3.2"," 1057","5.8","0.0","0.0","6.1","9.4","3.9","  120","  120","6.7","8.9"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-17","4.4"," 1117","22.4","0.0","0.0","6.4","13.3","5.6","  180","   70","7.2","11.6"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-18","6.3"," 0511","8.4","0.0","0.0","9.9","12.8","7.8","  210","  220","15.7","25.0"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-19","2.0"," 0850","5.3","0.0","0.0","9.2","12.8","6.7","  170","   90","6.7","9.8"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-20","2.6"," 1207","0.0","0.0","0.0","10.6","15.0","7.2","  240","  270","6.7","10.3"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-21","4.0"," 1435","7.9","0.0","0.0","10.1","14.4","6.7","  230","  200","9.8","12.5"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-22","4.7"," 2322","7.6","0.0","0.0","7.8","11.7","6.1","  190","  170","8.1","11.2"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-23","4.7"," 1936","2.0","0.0","0.0","9.4","12.8","7.2","  120","  110","11.6","17.4"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-24","5.0"," 1309","0.8","0.0","0.0","10.1","10.6","4.4","  220","  240","8.9","12.1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-25","4.6"," 2135","21.8","0.0","0.0","6.0","7.2","3.3","  120","   80","8.1","13.4"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-26","6.7"," 0809","4.1","0.0","0.0","7.5","10.6","6.1","  210","  220","13.9","21.9"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-27","3.4"," 1335","14.0",,,"7.3","8.9","6.1","  220","  220","8.9","12.1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-28","6.7"," 1426","4.6",,,"8.4","10.0","7.2","  220","  220","10.3","15.2"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-29","3.5"," 1417","2.8",,,"7.4","8.3","3.9","  230","  240","8.1","12.5"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-30","4.7"," 1211","0.3","0.0","0.0","5.6","7.2","3.9","  200","  190","8.1","11.2"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2024-12-31",,,"0.0","0.0","0.0","5.1","7.2","1.7",,,,
